VOB,Task Name,Job Name,Job Element,Job Value
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.NextRunTime,<schedule completed>
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.NotifyInfo.Using,email
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.FirstStartTime,8:30:35
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.LastDate,7/3/1994
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Task,14
az-ccmulti1,VOB Space,Daily VOB Space,# Job.Schedule.Sequential.FollowsJob,Daily View Space
az-ccmulti1,VOB Space,Daily VOB Space,Job.Args,
az-ccmulti1,VOB Space,Daily VOB Space,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,VOB Space,Daily VOB Space,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,VOB Space,Daily VOB Space,Job.Description,Determine the space consumed by all local VOBs.<CR>
az-ccmulti1,VOB Space,Daily VOB Space,Job.Id,6
az-ccmulti1,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Ended,2008-11-09T17:45:41+05:30
az-ccmulti1,VOB Space,Daily VOB Space,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,VOB Space,Daily VOB Space,Job.LastCompletionInfo.ProcessId,4060
az-ccmulti1,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Started,2008-11-09T17:11:22+05:30
az-ccmulti1,VOB Space,Daily VOB Space,Job.LastModified,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,VOB Space,Daily VOB Space,Job.Predefined,TRUE
az-ccmulti1,VOB Space,Daily VOB Space,Job.Schedule.Sequential.FollowsJob,5
az-ccmulti1,VOB Space,Daily VOB Space,Job.Task,10
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Args,-quiet 1 -all -maxsize 2000k
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Description,"For each replicated VOB on this host, create an update packet for that replica's siblings<CR>"
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Id,16
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Ended,2008-11-07T11:29:43+05:30
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.ProcessId,14660
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Started,2008-11-07T10:12:38+05:30
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastModified,2007-12-13T11:10:10+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NextRunTime,<schedule completed>
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.Using,email
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.FirstStartTime,0:00:00
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.LastDate,7/3/1994
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Task,18
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Args,-quiet 1 -all -maxsize 2000k
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Created,2007-12-13T11:08:18+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Id,28
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.Ended,2008-11-10T12:10:03+05:30
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.ProcessId,816
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastCompletionInfo.Started,2008-11-10T12:08:06+05:30
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.LastModified,2008-01-20T04:22:02+05:30 by SUNQUESTINFO\vob_admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.NextRunTime,2008-11-11T11:08:06+05:30
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.FirstStartTime,22:38:06
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,MultiSite Sync Manager Export,MultiSite Sync Manager Export,Job.Task,18
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,# Job.Schedule.Sequential.FollowsJob,Daily Registry Backup
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Args,
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Created,2006-09-14T23:03:45+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Description,"Run the daily local customizations.<CR>Note, custom jobs may be directly added to the schedule<CR>instead of / in addition to modifying the standard local task script.<CR>"
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Id,4
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Ended,2008-11-09T17:03:02+05:30
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Messages,"Job's task program (""ccase_local_day.bat"") is not installed -- skipping scheduled execution.<CR>"
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.ProcessId,
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Started,2008-11-09T17:03:02+05:30
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.LastModified,2006-09-14T23:03:45+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Predefined,TRUE
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Schedule.Sequential.FollowsJob,3
az-ccmulti1,Daily Local Tasks,Daily Local Tasks,Job.Task,100
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,# Job.Schedule.Sequential.FollowsJob,Weekly VOB Database Scrubbing
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Args,
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Description,"Run the weekly local customizations.<CR>Note, custom jobs may be directly added to the schedule<CR>instead of / in addition to modifying the standard local task script.<CR>"
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Id,9
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.Ended,2008-11-09T14:37:36+05:30
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.Messages,"Job's task program (""ccase_local_wk.bat"") is not installed -- skipping scheduled execution.<CR>"
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.ProcessId,
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.LastCompletionInfo.Started,2008-11-09T14:37:36+05:30
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.LastModified,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Predefined,TRUE
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Schedule.Sequential.FollowsJob,8
az-ccmulti1,Weekly Local Tasks,Weekly Local Tasks,Job.Task,101
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Args,
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Created,2006-09-14T23:03:45+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Description,Scrub the cleartext and derived object storage pools of all local VOBs.<CR>
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Id,1
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T17:00:56+05:30
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.ProcessId,13336
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T17:00:00+05:30
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.LastModified,2006-09-14T23:03:45+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.NextRunTime,2008-11-10T17:00:00+05:30
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Predefined,TRUE
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.Daily.Frequency,1
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.FirstStartTime,4:30:00
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Schedule.StartDate,9/14/2006
az-ccmulti1,VOB Pool Scrubber,Daily VOB Pool Scrubbing,Job.Task,3
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Args,-partial 14 -complete 90
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Created,2007-12-13T11:07:51+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Id,27
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Ended,2008-11-10T12:07:33+05:30
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Messages,"""C:\Program Files\Rational\ClearCase\bin\syncmgr_scrubber"" -partial 14 -complete 90<CR><CR>Successfully scrubbed requested jobs.<CR>"
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ProcessId,15524
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Started,2008-11-10T12:07:33+05:30
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.LastModified,2007-12-13T11:07:51+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.NextRunTime,2008-11-11T11:07:33+05:30
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.FirstStartTime,22:37:33
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,MultiSite Syncmgr DB Scrubber,MultiSite Syncmgr DB Scrubber,Job.Task,17
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Args,-partial 14 -complete 90
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Description,Scrubs old job data from the MultiSite syncmgr database.<CR>
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Id,15
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Ended,2007-12-13T11:00:54+05:30
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Messages,"""C:\Program Files\Rational\ClearCase\bin\syncmgr_scrubber"" -partial 14 -complete 90<CR><CR>Successfully scrubbed requested jobs.<CR>"
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.ProcessId,8220
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastCompletionInfo.Started,2007-12-13T11:00:54+05:30
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.LastModified,2007-12-13T11:10:21+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NextRunTime,<schedule completed>
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.NotifyInfo.Using,email
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.FirstStartTime,8:30:54
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.LastDate,7/3/1994
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,MultiSite Syncmgr DB Scrubber,Daily MultiSite Syncmgr DB Scrubber,Job.Task,17
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Args,-quiet 1
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Description,Apply all pending replica update packets<CR>
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Id,17
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.LastCompletionInfo.Ended,2008-11-10T13:30:00+05:30
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.LastCompletionInfo.ProcessId,18504
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.LastCompletionInfo.Started,2008-11-10T13:30:00+05:30
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.LastModified,2008-01-20T04:19:47+05:30 by SUNQUESTINFO\vob_admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.NextRunTime,2008-11-10T14:30:00+05:30
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.NotifyInfo.Using,email
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Schedule.FirstStartTime,0:00:00
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,MultiSite Sync Manager Receive,Daily MultiSite Sync Manager Receive pre backup,Job.Task,19
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Args,-quiet 1
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Created,2007-12-13T11:08:56+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Id,29
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.Ended,2008-11-10T12:08:42+05:30
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.ProcessId,8356
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastCompletionInfo.Started,2008-11-10T12:08:42+05:30
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.LastModified,2008-01-20T04:22:28+05:30 by SUNQUESTINFO\vob_admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.NextRunTime,2008-11-11T11:08:42+05:30
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.FirstStartTime,22:38:42
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,MultiSite Sync Manager Receive,MultiSite Sync Manager Receive,Job.Schedule.StartTimeRestartFrequency,1:00:00
